"Udic"|"22283733"|"9078429"
"Aquic"|"22283734"|"9078430"
"Udic"|"22283738"|"9078431"
"Udic"|"22283739"|"9078432"
"Udic"|"22283741"|"9078433"
"Aquic"|"22283742"|"9078434"
"Udic"|"22283765"|"9078435"
"Udic"|"22283767"|"9078436"
"Udic"|"22283769"|"9078437"
"Aquic"|"22283869"|"9078438"
"Udic"|"22283872"|"9078439"
"Aquic"|"22283882"|"9078440"
"Udic"|"22283928"|"9078441"
"Udic"|"22283956"|"9078442"
"Udic"|"22283958"|"9078443"
"Aquic"|"22283959"|"9078444"
"Udic"|"22283962"|"9078445"
"Aquic"|"22283965"|"9078446"
"Aquic"|"22283966"|"9078447"
"Udic"|"22283968"|"9078448"
"Aquic"|"22283969"|"9078449"
"Udic"|"22283970"|"9078450"
"Udic"|"22283971"|"9078451"
"Udic"|"22283972"|"9078452"
"Udic"|"22283973"|"9078453"
"Udic"|"22283990"|"9078454"
"Aquic"|"22283994"|"9078455"
"Udic"|"22284020"|"9078456"
"Udic"|"22284021"|"9078457"
"Udic"|"22284076"|"9078458"
"Udic"|"22284094"|"9078459"
"Aquic"|"22284096"|"9078460"
"Udic"|"22284099"|"9078461"
"Aquic"|"22284103"|"9078462"
"Udic"|"22284105"|"9078463"
"Udic"|"22284151"|"9078464"
"Aquic"|"22284155"|"9078465"
"Udic"|"22284157"|"9078466"
"Aquic"|"22284158"|"9078467"
"Udic"|"22284159"|"9078468"
"Aquic"|"22284160"|"9078469"
"Udic"|"22284167"|"9078470"
"Udic"|"22284171"|"9078471"
"Aquic"|"22284173"|"9078472"
"Udic"|"22284176"|"9078473"
"Aquic"|"22284177"|"9078474"
"Ustic"|"22284184"|"9078475"
"Udic"|"22284185"|"9078476"
"Aquic"|"22284235"|"9078477"
"Udic"|"22284237"|"9078478"
"Aquic"|"22284240"|"9078479"
"Udic"|"22284304"|"9078480"
"Udic"|"22284367"|"9078481"
"Aquic"|"22284387"|"9078482"
"Udic"|"22284388"|"9078483"
"Udic"|"22284390"|"9078484"
"Udic"|"22284403"|"9078485"
"Udic"|"22284404"|"9078486"
"Aquic"|"22284405"|"9078487"
"Aquic"|"22284468"|"9078488"
"Udic"|"22284469"|"9078489"
"Aquic"|"22284474"|"9078490"
"Udic"|"22284475"|"9078491"
"Udic"|"22284485"|"9078492"
"Udic"|"22284489"|"9078493"
"Aquic"|"22284492"|"9078494"
"Udic"|"22284493"|"9078495"
"Aquic"|"22284505"|"9078496"
"Udic"|"22284506"|"9078497"
"Udic"|"22284536"|"9078498"
"Aquic"|"22284537"|"9078499"
"Udic"|"22284541"|"9078500"
"Udic"|"22284542"|"9078501"
"Aquic"|"22284544"|"9078502"
"Udic"|"22284545"|"9078503"
"Udic"|"22284546"|"9078504"
"Aquic"|"22284547"|"9078505"
"Udic"|"22284548"|"9078506"
"Udic"|"22284549"|"9078507"
"Udic"|"22284550"|"9078508"
"Aquic"|"22284642"|"9078509"
"Udic"|"22284646"|"9078510"
