"Shoulder"|"33951274"|"14122813"
"Footslope"|"33951936"|"14122888"
"Toeslope"|"33951278"|"14122817"
"Footslope"|"33951278"|"14122818"
"Footslope"|"33951359"|"14122843"
"Backslope"|"33951252"|"14122793"
"Shoulder"|"33951362"|"14122846"
"Shoulder"|"33951363"|"14122847"
|"33951167"|"14122768"
|"33951241"|"14122780"
"Shoulder"|"33951293"|"14122838"
"Backslope"|"33952323"|"14122923"
"Shoulder"|"33952323"|"14122924"
"Backslope"|"33951267"|"14122805"
"Shoulder"|"33951267"|"14122806"
"Backslope"|"33951285"|"14122826"
"Footslope"|"33952333"|"14122926"
"Summit"|"33951256"|"14122797"
"Backslope"|"33951270"|"14122809"
"Backslope"|"33951244"|"14122782"
"Shoulder"|"33951364"|"14122848"
"Summit"|"33951282"|"14122822"
|"33951171"|"14122770"
"Shoulder"|"33951355"|"14122841"
"Shoulder"|"33951271"|"14122810"
"Backslope"|"33951255"|"14122796"
"Backslope"|"33951186"|"14122773"
"Shoulder"|"33951186"|"14122774"
"Backslope"|"33951281"|"14122821"
"Backslope"|"33951249"|"14122788"
"Shoulder"|"33951249"|"14122789"
"Summit"|"33951245"|"14122783"
"Shoulder"|"33951245"|"14122784"
"Shoulder"|"33951360"|"14122844"
"Shoulder"|"33951292"|"14122837"
"Backslope"|"33951358"|"14122842"
"Backslope"|"33951251"|"14122792"
"Summit"|"33951253"|"14122794"
"Summit"|"33951264"|"14122802"
"Footslope"|"33952046"|"14122892"
"Shoulder"|"33951275"|"14122814"
"Shoulder"|"33951365"|"14122849"
"Summit"|"33951262"|"14122800"
|"33951158"|"14122766"
"Backslope"|"33951361"|"14122845"
"Backslope"|"33951283"|"14122823"
"Shoulder"|"33951283"|"14122824"
"Backslope"|"33951052"|"14122764"
"Summit"|"33951284"|"14122825"
"Backslope"|"33951189"|"14122777"
"Shoulder"|"33951189"|"14122778"
"Backslope"|"33951190"|"14122779"
"Summit"|"33951263"|"14122801"
"Backslope"|"33951273"|"14122812"
"Summit"|"33951287"|"14122827"
"Toeslope"|"33951291"|"14122835"
"Footslope"|"33951291"|"14122836"
"Backslope"|"33951254"|"14122795"
"Footslope"|"33952030"|"14122890"
"Summit"|"33951243"|"14122781"
"Backslope"|"33951350"|"14122839"
"Backslope"|"33951265"|"14122803"
"Backslope"|"33952317"|"14122922"
"Shoulder"|"33951272"|"14122811"
|"33951169"|"14122769"
"Summit"|"33952045"|"14122891"
"Summit"|"33951280"|"14122820"
"Shoulder"|"33951250"|"14122790"
"Backslope"|"33951250"|"14122791"
"Backslope"|"33951187"|"14122775"
"Shoulder"|"33951187"|"14122776"
|"33951155"|"14122765"
"Backslope"|"33951276"|"14122815"
"Shoulder"|"33952328"|"14122925"
"Footslope"|"33951290"|"14122834"
"Backslope"|"33951183"|"14122771"
"Shoulder"|"33951183"|"14122772"
"Backslope"|"33951266"|"14122804"
"Summit"|"33951277"|"14122816"
"Backslope"|"33951246"|"14122785"
"Summit"|"33951288"|"14122828"
"Shoulder"|"33951288"|"14122829"
"Backslope"|"33951288"|"14122830"
"Backslope"|"33951351"|"14122840"
"Footslope"|"33951366"|"14122850"
"Backslope"|"33951257"|"14122798"
"Backslope"|"33951269"|"14122808"
"Backslope"|"33951258"|"14122799"
"Backslope"|"33951247"|"14122786"
"Summit"|"33951248"|"14122787"
"Summit"|"33952029"|"14122889"
"Summit"|"33951289"|"14122831"
"Backslope"|"33951289"|"14122832"
"Shoulder"|"33951289"|"14122833"
"Summit"|"33951268"|"14122807"
"Backslope"|"33951279"|"14122819"
|"33951164"|"14122767"
