0|5|14||2|4|5||||"64452123"|"111263786"
0|5|14||5|40|75||||"64452123"|"111263787"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452134"|"111263799"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452135"|"111263800"
0|3|6||2|4|5||||"64452103"|"111263776"
0|2|3||5|40|75||||"64452103"|"111263777"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452177"|"111263831"
0|2|3||2|4|5||||"64452145"|"111263805"
0|5|9||2|4|5||||"64452124"|"111263788"
0|5|9||5|40|75||||"64452124"|"111263789"
0|3|6||2|4|5||||"64452175"|"111263828"
0|2|3||5|40|75||||"64452175"|"111263829"
0|5|9||2|4|5||||"64452166"|"111263820"
0|5|9||5|40|75||||"64452166"|"111263821"
0|5|9||2|4|5||||"64452164"|"111263816"
0|5|9||5|40|75||||"64452164"|"111263817"
0|2|3||2|4|5||||"64452144"|"111263804"
13|23|40|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"64452219"|"111263853"
0|3|6|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"64452219"|"111263854"
0|14|28|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"64452219"|"111263855"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452133"|"111263798"
0|5|9||2|4|5||||"64452122"|"111263784"
0|5|9||5|40|75||||"64452122"|"111263785"
0|5|14||2|4|5||||"64452159"|"111263806"
0|5|14||5|40|75||||"64452159"|"111263807"
0|0|9|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Noncemented"|"64452178"|"111263832"
0|4|8|"Carbonate concretions"|2|4|5|"Nonflat"|"Rounded"|"Moderately cemented"|"64452185"|"111263838"
0|3|6|"Carbonate concretions"|5|40|75|"Nonflat"|"Rounded"|"Moderately cemented"|"64452185"|"111263839"
0|3|6||2|4|5||||"64452174"|"111263826"
0|2|3||5|40|75||||"64452174"|"111263827"
50|65|70|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"64452222"|"111263862"
0|3|6|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"||"64452222"|"111263863"
0|12|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"64452222"|"111263864"
0|5|14||2|4|5||||"64452163"|"111263814"
0|5|14||5|40|75||||"64452163"|"111263815"
0|3|6||2|4|5||||"64452130"|"111263792"
0|2|3||5|40|75||||"64452130"|"111263793"
0|6|11||2|4|5||||"64452104"|"111263778"
0|3|6||5|40|75||||"64452104"|"111263779"
0|7|28||2|4|5||||"64452215"|"111263850"
13|25|40||5|40|75||||"64452215"|"111263851"
0|2|6||75|162|250||||"64452215"|"111263852"
0|2|3||2|4|5||||"64452141"|"111263801"
0|9|17||2|4|5||||"64452212"|"111263840"
11|20|28||5|40|75||||"64452212"|"111263841"
0|2|3||75|162|250||||"64452212"|"111263842"
0|10|40||2|4|5||||"64452214"|"111263846"
9|19|48||5|40|75||||"64452214"|"111263847"
0|3|9||75|162|250||||"64452214"|"111263848"
0|2|3||250|625|1000||||"64452214"|"111263849"
0|3|6||2|4|5||||"64452172"|"111263822"
0|1|1||5|40|75||||"64452172"|"111263823"
0|5|9||2|4|5||||"64452160"|"111263808"
0|5|9||5|40|75||||"64452160"|"111263809"
0|5|14||2|4|5||||"64452161"|"111263810"
0|5|14||5|40|75||||"64452161"|"111263811"
50|65|70|"Quartz fragments"|5|40|75|"Nonflat"|"Subrounded"|"Indurated"|"64452223"|"111263865"
0|3|6|"Quartz fragments"|75|162|250|"Nonflat"|"Subrounded"|"Indurated"|"64452223"|"111263866"
0|12|17|"Quartz fragments"|2|4|5|"Nonflat"|"Subrounded"|"Indurated"|"64452223"|"111263867"
0|2|3||2|4|5||||"64452119"|"111263780"
0|3|6||2|4|5||||"64452129"|"111263790"
0|2|3||5|40|75||||"64452129"|"111263791"
0|9|17||2|4|5||||"64452213"|"111263843"
23|33|43||5|40|75||||"64452213"|"111263844"
0|3|6||75|162|250||||"64452213"|"111263845"
0|2|3||2|4|5||||"64452120"|"111263781"
