3|"March"|"None"||"None"|||||||||||"21860342"|"228835952"
2|"February"|"None"||"None"|||||||||||"21860342"|"228835948"
1|"January"|"None"||"None"|||||||||||"21860342"|"228835949"
5|"May"|"None"||"None"|||||||||||"21860342"|"228835953"
4|"April"|"None"||"None"|||||||||||"21860342"|"228835945"
7|"July"|"None"||"None"|||||||||||"21860342"|"228835950"
6|"June"|"None"||"None"|||||||||||"21860342"|"228835951"
9|"September"|"None"||"None"|||||||||||"21860342"|"228835956"
8|"August"|"None"||"None"|||||||||||"21860342"|"228835946"
11|"November"|"None"||"None"|||||||||||"21860342"|"228835954"
10|"October"|"None"||"None"|||||||||||"21860342"|"228835955"
12|"December"|"None"||"None"|||||||||||"21860342"|"228835947"
3|"March"|"None"||"None"|||||||||||"21860344"|"228835961"
2|"February"|"None"||"None"|||||||||||"21860344"|"228835965"
1|"January"|"None"||"None"|||||||||||"21860344"|"228835964"
5|"May"|"None"||"None"|||||||||||"21860344"|"228835960"
4|"April"|"None"||"None"|||||||||||"21860344"|"228835968"
7|"July"|"None"||"None"|||||||||||"21860344"|"228835963"
6|"June"|"None"||"None"|||||||||||"21860344"|"228835962"
9|"September"|"None"||"None"|||||||||||"21860344"|"228835957"
8|"August"|"None"||"None"|||||||||||"21860344"|"228835967"
11|"November"|"None"||"None"|||||||||||"21860344"|"228835959"
10|"October"|"None"||"None"|||||||||||"21860344"|"228835958"
12|"December"|"None"||"None"|||||||||||"21860344"|"228835966"
1|"January"||||||||||||||"21860318"|"228835721"
2|"February"||||||||||||||"21860318"|"228835720"
3|"March"||||||||||||||"21860318"|"228835724"
4|"April"||||||||||||||"21860318"|"228835717"
5|"May"||||||||||||||"21860318"|"228835725"
6|"June"||||||||||||||"21860318"|"228835723"
7|"July"||||||||||||||"21860318"|"228835722"
8|"August"||||||||||||||"21860318"|"228835718"
9|"September"||||||||||||||"21860318"|"228835728"
10|"October"||||||||||||||"21860318"|"228835727"
11|"November"||||||||||||||"21860318"|"228835726"
12|"December"||||||||||||||"21860318"|"228835719"
2|"February"|"None"||"None"|||||||||||"21860319"|"228835732"
3|"March"|"None"||"None"|||||||||||"21860319"|"228835736"
1|"January"|"None"||"None"|||||||||||"21860319"|"228835733"
5|"May"|"None"||"None"|||||||||||"21860319"|"228835737"
4|"April"|"None"||"None"|||||||||||"21860319"|"228835729"
6|"June"|"None"||"None"|||||||||||"21860319"|"228835735"
7|"July"|"None"||"None"|||||||||||"21860319"|"228835734"
9|"September"|"None"||"None"|||||||||||"21860319"|"228835740"
8|"August"|"None"||"None"|||||||||||"21860319"|"228835730"
11|"November"|"None"||"None"|||||||||||"21860319"|"228835738"
10|"October"|"None"||"None"|||||||||||"21860319"|"228835739"
12|"December"|"None"||"None"|||||||||||"21860319"|"228835731"
1|"January"||||||||||||||"21860320"|"228835745"
3|"March"||||||||||||||"21860320"|"228835748"
2|"February"||||||||||||||"21860320"|"228835744"
4|"April"||||||||||||||"21860320"|"228835741"
5|"May"||||||||||||||"21860320"|"228835749"
6|"June"||||||||||||||"21860320"|"228835747"
7|"July"||||||||||||||"21860320"|"228835746"
8|"August"||||||||||||||"21860320"|"228835742"
9|"September"||||||||||||||"21860320"|"228835752"
10|"October"||||||||||||||"21860320"|"228835751"
11|"November"||||||||||||||"21860320"|"228835750"
12|"December"||||||||||||||"21860320"|"228835743"
1|"January"||||||||||||||"21860321"|"228835757"
3|"March"||||||||||||||"21860321"|"228835760"
2|"February"||||||||||||||"21860321"|"228835756"
4|"April"||||||||||||||"21860321"|"228835753"
5|"May"||||||||||||||"21860321"|"228835761"
6|"June"||||||||||||||"21860321"|"228835759"
7|"July"||||||||||||||"21860321"|"228835758"
8|"August"||||||||||||||"21860321"|"228835754"
9|"September"||||||||||||||"21860321"|"228835764"
10|"October"||||||||||||||"21860321"|"228835763"
11|"November"||||||||||||||"21860321"|"228835762"
12|"December"||||||||||||||"21860321"|"228835755"
3|"March"|"None"||"None"|||||||||||"21860322"|"228835772"
2|"February"|"None"||"None"|||||||||||"21860322"|"228835768"
1|"January"|"None"||"None"|||||||||||"21860322"|"228835769"
5|"May"|"None"||"None"|||||||||||"21860322"|"228835773"
4|"April"|"None"||"None"|||||||||||"21860322"|"228835765"
